f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,work_type,target
0.24942449,0.2904106,0.208044,0.19685888,0.65151364,0.7419204,1.0,0.31320968,0.34338033,0.2739021,0.45040303,0.43271068,0.65,0.5823681,0.5490049,0.50173855,0.5443705,0.4596757,0.39554387,0.48607537,0.83853096,0.65031034,0.5346812,0.42134055,0.24945927,0.5352746,0.38259867,0.30119273,0.41808614,0.28832868,0.53690255,0.4127918,0.11185515,1.0,0.5942818,0.0,0.3,0.6023632,0.6274435,0.58467686,0.47182336,0.50492054,1.0,0.0,0.3838884,0.78226316,0.28930807,0.52147484,0.47372216,1.0,1.0,0.86249405,0.84057933,1.0,0.71703416,0.7,0.48572868,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.68833405,1.0,0.41860592,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01487242,0.0,0.3154582,1.0,0.0,0.0,1.0,0.0,0.12269142,0.41208127,0.0,0.43233988,1.0,0.69093144,1.0,0.43311527,0.024100007,0.0,0.5914614,platform_worker,0.5501115
0.36255231,0.55619895,0.5107335,0.47126558,0.7840193,0.9347386,0.0,0.5466883,0.3411191,0.34651816,0.6476966,0.4583518,0.6,0.46028695,0.32668984,0.44123673,0.40940452,0.41155893,0.29859746,0.39205748,0.88143194,0.57960397,0.42195916,0.31314126,0.28474283,0.329787,0.3022897,0.2160493,0.119683295,0.103680566,0.55882293,0.012674964,0.2987275,0.0,0.98546934,0.0,0.5,0.5666668,0.40883222,0.6118413,0.51058817,0.44645876,0.0,0.0,0.3617997,0.7525915,0.29453897,0.4717089,0.47083735,0.0,0.0,0.619913,0.5907111,0.0,0.5289135,0.6,0.32484457,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5269885,1.0,0.29894018,0.0,1.0,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.336147,0.0,0.0,0.0,0.0,0.0,0.4643058,0.5240218,0.0,0.5435464,1.0,0.5052027,0.0,0.43755376,0.017531991,0.0,0.6277371,vendor,0.59076166
0.6702847,0.36278054,0.36165893,0.37134382,0.6985999,0.82100034,0.0,0.50010824,0.35685298,0.32595354,0.6332628,0.28528553,0.75,0.5402126,0.52143544,0.5852514,0.54896647,0.56436884,0.50633466,0.4215242,0.8874183,0.67575336,0.5686813,0.4411835,0.329967,0.49448285,0.36060703,0.43581435,0.37300974,0.25563064,0.70386755,0.06284396,0.3520489,1.0,0.7667908,0.0,0.5,0.40267307,0.31107515,0.4627607,0.47265953,0.5183946,0.0,0.0,0.25353074,0.84186405,0.41170743,0.62550265,0.44569734,1.0,0.0,0.7730477,0.6705845,1.0,0.47563687,0.8,0.47567922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5657759,0.0,0.044724684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13497525,0.0,0.0,0.0,0.0,0.0,0.21639425,0.40258273,0.0,0.34304583,0.0,0.6291407,0.0,0.4184045,0.07222006,0.0,0.56470335,freelancer,0.547054
0.22854736,0.09492359,0.10222984,0.18445347,0.64198726,0.7682021,1.0,0.14536388,0.43195757,0.09504585,0.4492441,0.616312,0.7,0.45562124,0.49671435,0.44073483,0.4643568,0.4656057,0.3858657,0.47004783,0.9084496,0.5967264,0.46721834,0.4153159,0.4209587,0.46681917,0.32091796,0.22959071,0.43352178,0.25122955,0.5807965,0.18331791,0.48947996,0.0,0.5871949,0.0,0.3,0.65967846,0.53093624,0.5764495,0.5145449,0.3999401,1.0,0.0,0.5845382,0.67022526,0.18866083,0.54864055,0.6028282,1.0,1.0,0.75178546,0.8503552,1.0,0.7351842,0.7,0.35325003,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75684494,1.0,0.2981951,1.0,0.0,0.6666667,1.0,1.0,0.33609927,1.0,0.3398196,0.0,0.6271953,0.0,0.0,0.0,0.0,1.0,0.40517902,0.5506131,0.0,0.6307763,1.0,0.82309705,0.0,0.445471,0.33220094,0.0,0.5332999,tradesperson,0.4998733
0.434508,0.6564653,0.48591778,0.5157065,0.85266143,0.82605356,1.0,0.61889607,0.5112007,0.414335,0.7888076,0.6078665,0.75,0.40631264,0.5084498,0.49272314,0.46916187,0.34299776,0.39925182,0.3240925,0.92945325,0.52232313,0.5532884,0.3078932,0.4983761,0.43852293,0.4205277,0.17836407,0.18309149,0.16963767,0.676444,0.04259814,0.34742814,1.0,1.0,0.0,0.5,0.50143975,0.64678484,0.5945362,0.55745393,0.4479842,0.0,1.0,0.46833497,0.6972748,0.2082112,0.5212236,0.76058507,1.0,1.0,0.6000584,0.73656976,0.0,0.61201453,0.8,0.5004651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058266,1.0,0.12815665,1.0,0.0,0.6666667,0.0,1.0,0.023578951,0.0,0.08371031,0.0,0.5647977,0.0,0.0,0.0,0.0,1.0,0.37418202,0.50016296,0.0,0.56129766,1.0,0.69964397,0.0,0.27244145,0.0,0.0,0.55661225,freelancer,0.62351525
0.91964495,0.6945299,0.4618512,0.4994944,0.7698817,0.8368796,1.0,0.51619357,0.45653126,0.30262926,0.8052566,0.50162745,0.65,0.70677215,0.5456165,0.60861146,0.6203334,0.51686615,0.5841493,0.49681422,0.8851373,0.70325494,0.74376255,0.53383464,0.46908,0.52653164,0.47072953,0.29892015,0.21576634,0.1918155,0.6150348,0.17317687,0.40701303,0.0,0.7756743,0.0,0.3,0.44338834,0.44059545,0.6258189,0.5795048,0.39431214,0.0,1.0,0.4493604,0.768348,0.16692607,0.5406595,0.435119,1.0,1.0,0.63592714,0.769524,1.0,0.5988213,0.7,0.3759486,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5341381,1.0,0.47549883,0.0,1.0,0.6666667,1.0,0.0,0.0,0.0,0.038508747,0.0,0.4964697,1.0,0.0,0.0,0.0,1.0,0.27774045,0.4966803,1.0,0.50754625,1.0,0.68143773,1.0,0.58282954,0.0,1.0,0.73059475,platform_worker,0.70468783
0.04692619,0.17959268,0.21195333,0.10521337,0.6996225,0.7422742,0.0,0.3117804,0.47872558,0.16787452,0.6094513,0.25579157,0.75,0.36089036,0.27716494,0.34398937,0.32734823,0.24906977,0.36030877,0.255673,0.93388635,0.51243585,0.51979077,0.2865452,0.36054292,0.31002814,0.29147628,0.24830514,0.07401219,0.08829902,0.44513214,0.010697957,0.2643272,1.0,0.9442133,0.0,0.5,0.48542604,0.38933015,0.37719882,0.41806015,0.3326495,1.0,1.0,0.33871755,0.8582442,0.225023,0.6029783,0.2824375,0.0,1.0,0.63190264,0.67320234,1.0,0.48173365,0.8,0.5082702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592408,1.0,0.43220884,0.0,0.0,0.33333334,1.0,0.0,0.08480771,1.0,0.54114515,0.0,0.80267066,1.0,1.0,0.0,0.0,1.0,0.46104625,0.65744716,0.0,0.73472583,1.0,0.6619077,0.0,0.24996904,0.400674,0.0,0.58398074,freelancer,0.5952131
0.55437183,0.8689828,0.68818814,0.5874902,0.96188533,0.9756783,0.0,0.73326665,0.3753943,0.53883684,0.8977362,0.24507803,0.65,0.41475314,0.35651577,0.3448665,0.37204513,0.26539028,0.31098363,0.38042942,1.0,0.5804986,0.330564,0.3726254,0.2641744,0.33464122,0.32359606,0.21183604,0.1196904,0.0,0.6653312,0.024036404,0.44659367,0.0,1.0,0.0,0.5,0.3002963,0.3670574,0.53768665,0.4117736,0.27136603,0.0,1.0,0.29801834,0.91993004,0.39386392,0.82616687,0.32437348,1.0,1.0,0.46515736,0.5250472,1.0,0.5065726,0.7,0.3105212,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.56557983,0.0,0.066075705,1.0,1.0,0.6666667,1.0,0.0,0.0,0.0,0.046949796,0.0,0.6483369,0.0,1.0,1.0,0.0,1.0,0.32051817,0.43825093,1.0,0.5028836,1.0,0.5498692,1.0,0.24996516,0.047958694,1.0,0.5942159,platform_worker,0.7109862
0.39701864,0.3720729,0.31944337,0.40792862,0.67151123,0.85149395,0.0,0.45370993,0.32937118,0.20867676,0.6481293,0.092878826,0.65,0.7601891,0.69487983,0.7247113,0.72659343,0.8454391,0.7683319,0.5383132,0.80904794,0.85533357,0.77407604,0.63177687,0.5000472,0.73478824,0.62182754,0.41108286,0.43439755,0.3301505,0.80206084,0.16115834,0.66915786,0.0,0.6834421,1.0,0.5,0.17445402,0.13572158,0.25289494,0.31379622,0.205136,0.0,0.0,0.099456415,0.97464514,0.44370165,0.83488554,0.21639434,1.0,1.0,0.6015089,0.63578594,1.0,0.46639898,0.7,0.3711478,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.561868,1.0,0.4299243,1.0,1.0,1.0,1.0,1.0,0.44861186,1.0,0.6098173,0.0,0.32846457,0.0,0.0,0.0,0.0,0.0,0.22532591,0.4739339,0.0,0.45820954,1.0,0.5375438,1.0,0.49861187,0.47912526,1.0,0.65395117,platform_worker,0.54177713
0.6215544,0.53772616,0.52013963,0.50969094,0.7373275,0.95003825,0.0,0.6685782,0.44231513,0.38313234,0.8194515,0.59334236,0.7,0.49127996,0.46111944,0.48018476,0.47752807,0.49608815,0.40892944,0.2995254,0.84713024,0.57499903,0.54632604,0.42915958,0.2467378,0.45061588,0.42407587,0.22215943,0.2136033,0.31137225,0.55454016,0.16330276,0.15223053,0.0,0.88917226,0.0,0.3,0.79135805,0.598547,0.66335714,0.56753004,0.6549811,1.0,0.0,0.5544843,0.6843536,0.20150441,0.5137237,0.5703649,1.0,1.0,0.68473154,0.6897583,1.0,0.6795515,0.7,0.31632867,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6368819,0.0,0.0418845,0.0,0.0,0.0,1.0,0.0,0.087844394,1.0,0.43945986,0.0,0.46148,0.0,0.0,0.0,0.0,1.0,0.16377412,0.38855982,1.0,0.41652697,1.0,0.5957687,0.0,0.3160397,0.3566329,0.0,0.6591324,tradesperson,0.6397953
0.20043683,0.31058595,0.33387032,0.27529123,0.6421007,0.7632109,0.0,0.4074076,0.3729904,0.16339052,0.65958065,0.49108025,0.65,0.65166134,0.5875808,0.8204678,0.68657,0.6491407,0.74159443,0.53331685,0.8802669,0.7432796,0.7607425,0.5147827,0.39513668,0.5742459,0.60890555,0.4032928,0.07223846,0.048564248,0.8382392,0.004911945,0.44988883,1.0,1.0,0.0,0.5,0.5829299,0.42738587,0.4225189,0.45295185,0.5154167,0.0,0.0,0.3001993,0.7500562,0.21966408,0.7032371,0.36441654,1.0,1.0,0.84664863,0.8398677,1.0,0.69501966,0.7,0.3159158,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.72216,0.0,0.0,0.0,1.0,0.33333334,1.0,0.0,0.0,0.0,0.04274894,0.0,0.46435845,1.0,1.0,0.0,1.0,0.0,0.24064274,0.40604988,0.0,0.5448811,1.0,0.78751916,1.0,0.54576224,0.0,0.0,0.6875179,platform_worker,0.6478612
1.0,0.75601983,0.69400585,0.7556685,0.93650055,0.9086093,0.0,0.7683324,0.49930096,0.61929965,0.8221919,0.27446485,0.75,0.36261207,0.48721775,0.36104387,0.40362456,0.2675286,0.43162143,0.2826696,0.88913155,0.5264828,0.44413266,0.3659714,0.39784855,0.34941313,0.28603715,0.20884211,0.1697273,0.16916402,0.5405006,0.15860105,0.26114064,1.0,0.9657295,0.0,0.5,0.35455364,0.49561533,0.47527784,0.38421407,0.3780683,0.0,0.0,0.31441095,0.72034097,0.45490447,0.66854656,0.3378488,0.0,0.0,0.3182452,0.2743773,0.0,0.38128805,0.8,0.5564652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22101234,0.0,0.0,0.0,1.0,0.33333334,0.0,1.0,0.24726549,0.0,0.0,0.0,0.21354067,0.0,0.0,0.0,1.0,0.0,0.0,0.3984435,0.0,0.39387506,1.0,0.21514839,1.0,0.28363404,0.0,0.0,0.519444,freelancer,0.61135936
0.49390537,0.33002916,0.29903984,0.3207135,0.7068984,0.8335062,0.0,0.5151486,0.4907688,0.21703711,0.5604385,0.19549204,0.75,0.41125402,0.49005923,0.5697554,0.49035624,0.43915358,0.48605594,0.46371657,0.90573263,0.6016378,0.66135055,0.5222067,0.31062242,0.46664974,0.49471268,0.40379438,0.11506229,0.3051145,0.5556847,0.12175399,0.55209833,0.0,0.86396706,1.0,0.3,0.40710425,0.34490296,0.3408745,0.33163762,0.21694303,1.0,1.0,0.2958449,0.915592,0.31777248,0.6784093,0.24479641,1.0,1.0,0.22486004,0.27087322,0.0,0.16639216,0.8,0.54977643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3269616,1.0,0.4448908,0.0,1.0,0.6666667,1.0,1.0,0.46881533,0.0,0.03458592,1.0,0.07444338,0.0,0.0,0.0,1.0,0.0,0.18769476,0.41227117,0.0,0.25110713,1.0,0.3040233,1.0,0.48054022,0.0,1.0,0.55535823,freelancer,0.50745666
0.35742828,0.54896504,0.41801378,0.517698,0.73308486,0.79839474,1.0,0.4706003,0.37621918,0.30665377,0.77075255,0.114118926,0.7,0.1191528,0.26909128,0.18264171,0.19029526,0.0,0.19933204,0.28234443,0.9751859,0.36751413,0.3839684,0.0730193,0.088280834,0.10848181,0.0024937738,0.092425294,0.18362261,0.1031103,0.509571,0.08477292,0.11767048,0.0,0.90987146,0.0,0.5,0.27076876,0.28314725,0.28017277,0.3484007,0.16718218,1.0,1.0,0.2898349,0.86491376,0.3807046,0.83362925,0.19601835,0.0,1.0,0.5478913,0.7044322,1.0,0.5748143,0.7,0.49957427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525433,1.0,0.1744563,0.0,1.0,0.6666667,0.0,1.0,0.064067386,0.0,0.035533775,0.0,0.5775934,0.0,0.0,1.0,0.0,0.0,0.41325444,0.43581733,0.0,0.5296195,1.0,0.72777444,1.0,0.10269701,0.09814304,0.0,0.40039206,tradesperson,0.50974417
0.088814415,0.6857438,0.711377,0.73203295,0.901519,0.8838745,0.0,0.714891,0.29630023,0.5556413,0.78067416,0.33346725,0.6,0.39041063,0.42202303,0.44371137,0.418715,0.44523758,0.38976583,0.38449448,0.9746414,0.63713545,0.57243294,0.25098306,0.35091636,0.44172606,0.33834228,0.21507002,0.24308631,0.24410787,0.65362257,0.084709674,0.42380643,0.0,0.9211905,0.0,0.5,0.4094138,0.41725892,0.5202297,0.37488002,0.47845352,1.0,0.0,0.19494677,0.7615159,0.38619712,0.68821466,0.29696524,1.0,1.0,0.5079014,0.552562,1.0,0.47602952,0.6,0.37603045,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46684775,1.0,0.4055915,0.0,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0,1.0,0.20967235,0.0,0.0,0.0,0.0,0.0,0.19495603,0.38347754,0.0,0.43281496,0.0,0.40423906,0.0,0.34014308,0.0,0.0,0.63736427,vendor,0.60174555
0.28840378,0.6169299,0.5076628,0.46776435,0.81972235,0.9279157,1.0,0.44290686,0.3809012,0.5078438,0.7621675,0.45707914,0.65,0.65097934,0.69499975,0.5987616,0.6482469,0.4417345,0.5769303,0.5232552,0.8733601,0.6499776,0.7391446,0.536507,0.49010885,0.5872619,0.5828525,0.29267874,0.17331532,0.13462076,0.6932855,0.024564093,0.54638016,1.0,1.0,1.0,0.5,0.6271644,0.58909583,0.67253417,0.55238307,0.4768801,1.0,1.0,0.38947088,0.8017887,0.17388375,0.5710098,0.44471836,1.0,1.0,0.71812755,0.84075165,1.0,0.9212751,0.7,0.4293401,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7011418,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.062122956,0.0,0.015257644,0.0,0.4857043,0.0,0.0,0.0,0.0,0.0,0.27568543,0.42520574,0.0,0.36030254,1.0,0.78537077,0.0,0.5070509,0.018157031,0.0,0.6708979,platform_worker,0.69492584
0.42644897,0.44227594,0.26720196,0.21937343,0.77491593,0.82612556,1.0,0.37271965,0.4875846,0.3281942,0.52844447,0.66670734,0.7,0.7694038,0.8084047,0.9447167,0.8408417,0.78791696,0.84929264,0.74683225,0.85432255,0.83555126,0.8996809,0.7217733,0.6389393,0.783017,0.8034796,0.58860976,0.16354828,0.2882714,0.87547636,0.0,0.69791275,1.0,0.82913375,0.0,0.3,0.73173237,0.740892,0.75680417,0.54508793,0.5415364,0.0,1.0,0.5022033,0.6928661,0.2544312,0.46988854,0.6508993,1.0,1.0,0.4556466,0.565835,0.0,0.45156756,0.7,0.2813027,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40429768,1.0,0.43605915,0.0,1.0,0.6666667,1.0,0.0,0.04063582,0.0,0.0,0.0,0.4851086,0.0,0.0,0.0,0.0,0.0,0.34435448,0.518369,0.0,0.65610534,1.0,0.46063995,1.0,0.73817986,0.0,0.0,0.6900789,tradesperson,0.7210677
0.8882776,0.8092502,0.7637156,0.6179664,0.9723111,0.9397975,1.0,0.75168025,0.4408199,0.5972971,0.97124165,0.15247,0.7,0.5204099,0.5801178,0.6947066,0.59841144,0.79129446,0.69113445,0.44997212,0.7970223,0.6771085,0.59589726,0.60576576,0.48116595,0.530028,0.45797563,0.28890967,0.38532975,0.18043596,0.7453712,0.21997237,0.45082474,1.0,0.8154378,0.0,0.5,0.16261351,0.058052395,0.24173342,0.33861747,0.06890034,0.0,0.0,0.14065464,0.94392884,0.44805777,1.0,0.14108461,1.0,1.0,0.41217846,0.40306112,1.0,0.30449748,0.7,0.294881,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.21091457,1.0,0.006024257,0.0,0.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.47324124,0.0,0.0,1.0,1.0,1.0,0.40274554,0.6035773,0.0,0.68073666,0.0,0.26805872,0.0,0.47712192,0.01996527,0.0,0.57259154,tradesperson,0.56092936
0.6363153,0.6512894,0.57166463,0.61246073,0.79633355,0.9515268,0.0,0.6945755,0.44516066,0.50634557,0.7235179,0.45077807,0.75,0.29190975,0.3567035,0.31972888,0.32278073,0.34542918,0.36287245,0.20197202,0.8673466,0.45556608,0.38766295,0.25831586,0.31255245,0.3124476,0.15770875,0.088273354,0.4941564,0.42137936,0.5133517,0.3184566,0.37747705,0.0,0.5991728,1.0,0.3,0.5591139,0.4457049,0.48229226,0.4895444,0.45499685,0.0,0.0,0.43246084,0.64078707,0.2953428,0.60591274,0.60966945,1.0,1.0,0.8195253,0.6608954,1.0,0.5875445,0.8,0.5539594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.53337705,0.0,0.011985327,0.0,0.0,0.0,1.0,0.0,0.018836617,0.0,0.0,1.0,0.15433602,1.0,0.0,0.0,0.0,0.0,0.35555843,0.43577552,1.0,0.39526448,1.0,0.64537126,0.0,0.3119335,0.0,0.0,0.5372485,freelancer,0.48148763
0.5024038,0.4746067,0.48311037,0.47524405,0.7222941,0.8672725,1.0,0.36714983,0.44614527,0.25691122,0.7054083,0.49652684,0.7,0.87527823,0.81841254,0.799271,0.8309873,0.836292,0.7315231,0.739953,0.94491863,0.92368263,0.8445294,0.51592225,0.6659689,0.82987106,0.74074733,0.3201286,0.100643985,0.015389513,0.9412437,0.10424597,0.6538693,0.0,1.0,0.0,0.5,0.54975045,0.6142521,0.6228987,0.5708181,0.4992735,1.0,1.0,0.56771326,0.65554035,0.28491166,0.5320931,0.4624869,1.0,1.0,0.53531456,0.4776429,1.0,0.45795947,0.7,0.30982864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45254472,0.0,0.08598743,0.0,0.0,0.0,1.0,0.0,0.04848084,0.0,0.015257592,0.0,0.14878847,0.0,0.0,0.0,0.0,0.0,0.00030401247,0.28096637,0.0,0.29082358,1.0,0.37804478,0.0,0.5222163,0.097681284,0.0,0.5891719,tradesperson,0.70414025
0.40206003,0.72445244,0.5605384,0.61191744,0.8545249,0.8590718,1.0,0.7294198,0.22218753,0.4365663,0.8054643,0.23178981,0.65,0.7688079,0.73700184,0.7648273,0.75687903,0.7040406,0.7846608,0.6863064,0.87484497,0.7443063,0.70592386,0.5605075,0.5706428,0.76236534,0.5496236,0.40837803,0.44760185,0.26712626,0.74111843,0.25876135,0.4695798,1.0,0.7434001,0.0,0.5,0.45796677,0.2806202,0.38511574,0.4365587,0.40276575,1.0,0.0,0.27109924,0.796217,0.41070363,0.66645634,0.22691973,1.0,1.0,0.7909971,0.76743835,0.0,0.8237946,0.7,0.4618267,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.83028966,1.0,0.25939718,0.0,0.0,0.33333334,0.0,1.0,0.38027382,0.0,0.0,0.0,0.32468125,0.0,0.0,0.0,0.0,0.0,0.3352698,0.4454041,0.0,0.377152,1.0,0.9224279,0.0,0.54337233,0.0,1.0,0.82080823,platform_worker,0.69925535
0.70177907,0.7722037,0.5795788,0.5945467,0.86011356,0.8865973,1.0,0.63616306,0.35494018,0.47144374,0.8415731,0.46262223,0.65,0.41817617,0.50769186,0.50656015,0.47747606,0.51218873,0.35346472,0.44878322,0.8705421,0.61552775,0.57684886,0.22991918,0.20931461,0.4538408,0.42960176,0.31771603,0.17069769,0.13245578,0.6462904,0.1583328,0.41876677,1.0,1.0,0.0,0.5,0.66175103,0.617152,0.70920473,0.61678654,0.5889181,1.0,1.0,0.39966446,0.6560608,0.3203821,0.50222665,0.5681117,0.0,1.0,0.12044094,0.16589704,1.0,0.28635883,0.7,0.4775272,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19814858,0.0,0.030261505,0.0,1.0,0.33333334,1.0,0.0,0.0,1.0,0.24761586,0.0,0.4330621,1.0,0.0,1.0,0.0,0.0,0.3768981,0.4538779,0.0,0.5300262,1.0,0.17579897,1.0,0.4056473,0.22195534,1.0,0.49588194,platform_worker,0.6669242
0.27086103,0.18788068,0.24814008,0.25201267,0.66789156,0.77894866,1.0,0.061459374,0.46748677,0.12125671,0.6237773,0.113470405,0.75,0.6368769,0.62443763,0.6477402,0.6363516,0.57645017,0.7016243,0.54179156,0.9173783,0.6996362,0.6239694,0.49969646,0.51501244,0.6454484,0.57572055,0.29500127,0.08964078,0.19520034,0.7656929,0.10534995,0.44861725,1.0,0.8661361,0.0,0.5,0.40828198,0.22537358,0.40039754,0.307769,0.25881425,1.0,0.0,0.2544629,0.8102783,0.38520902,0.82883364,0.2541411,1.0,1.0,0.7923408,0.83044595,1.0,0.8514911,0.8,0.4854964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.55007404,1.0,0.415753,1.0,1.0,1.0,1.0,1.0,0.39945048,0.0,0.0,0.0,0.2609796,0.0,0.0,0.0,0.0,0.0,0.15927322,0.42193684,0.0,0.2688311,0.0,0.7579013,1.0,0.5188519,0.0,1.0,0.7008377,freelancer,0.5391862
0.098317,0.26152784,0.14929391,0.17914401,0.5802255,0.69733554,1.0,0.16984637,0.3997597,0.15964799,0.47834828,0.2719493,0.65,0.31340665,0.1505791,0.08168466,0.18189013,0.16078945,0.2697954,0.11222451,0.9613898,0.40120962,0.21389192,0.20778123,0.13156554,0.050064433,0.0,0.07875784,0.24275498,0.20294517,0.38794068,0.22212678,0.34065902,1.0,0.9270389,0.0,0.7,0.15211153,0.19656315,0.15667108,0.23504755,0.067783654,0.0,0.0,0.102053724,0.92798924,0.43280122,0.89649665,0.25532562,1.0,1.0,0.52947176,0.48412237,1.0,0.4610568,0.7,0.34336156,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.39787865,1.0,0.28501752,0.0,1.0,0.6666667,1.0,1.0,0.37970713,0.0,0.04928631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.069303356,0.40935612,0.0,0.38733435,0.0,0.44143736,1.0,0.08987035,0.0,0.0,0.4044712,platform_worker,0.39644578
0.7758131,0.5363495,0.35303777,0.4714874,0.72267765,0.8088922,1.0,0.4523771,0.40051693,0.35533258,0.75631374,0.32297838,0.75,0.2540656,0.2153116,0.18662618,0.21866779,0.10035691,0.2348571,0.15947963,0.8028575,0.39331993,0.3974032,0.10893014,0.17604984,0.18592884,0.21338971,0.13191138,0.5281227,0.38996002,0.46059188,0.36055332,0.1684955,0.0,0.6408882,0.0,0.7,0.37377185,0.39740875,0.4032191,0.45796168,0.21980205,1.0,0.0,0.28109917,0.86736345,0.5116888,0.78418636,0.29765716,1.0,1.0,0.44498003,0.4405151,1.0,0.3878651,0.8,0.4990415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27857086,0.0,0.0030897064,1.0,0.0,0.33333334,1.0,0.0,0.0,0.0,0.03028836,0.0,0.27525058,0.0,0.0,1.0,0.0,1.0,0.23325527,0.434204,0.0,0.3765185,1.0,0.28019872,0.0,0.19356924,0.003472958,1.0,0.50006807,freelancer,0.3928138
0.40977326,0.79898995,0.51317865,0.61696,0.88403165,0.90021837,1.0,0.6905138,0.41427392,0.36699253,0.824978,0.4391242,0.65,0.2875532,0.44560036,0.34089667,0.35801673,0.33898854,0.38980877,0.34347045,0.8135564,0.443903,0.5668873,0.17192687,0.20754302,0.22268175,0.33587185,0.18573803,0.22251086,0.2842943,0.53302103,0.18054834,0.35259598,1.0,0.7851112,0.0,0.3,0.4121988,0.43749738,0.6127177,0.538545,0.46232274,1.0,0.0,0.3577552,0.79212207,0.4479487,0.6945138,0.35613775,0.0,1.0,0.34689435,0.3504239,1.0,0.36746177,0.7,0.34613505,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3706388,0.0,0.0055904086,0.0,1.0,0.33333334,1.0,1.0,0.50924534,1.0,0.56359214,0.0,0.36805636,0.0,0.0,0.0,0.0,1.0,0.16812554,0.39532676,1.0,0.39758557,0.0,0.33088875,1.0,0.30318266,0.41371414,0.0,0.6132888,platform_worker,0.5693907
0.4983944,0.74400365,0.6067249,0.3718709,0.7831903,0.9382428,0.0,0.56492895,0.3406577,0.48202777,0.72099507,0.53654623,0.7,0.81479204,0.93584234,0.7475178,0.8327174,0.70385903,0.76121575,0.6693434,1.0,0.8311834,0.72803676,0.46439764,0.5146196,0.7283167,0.5629614,0.5172878,0.15183106,0.081151016,0.8778224,0.13160296,0.64262116,1.0,0.98192054,0.0,0.5,0.4663368,0.5935668,0.6170491,0.5684556,0.41712692,1.0,0.0,0.4061175,0.8111042,0.2806021,0.5327998,0.49979582,0.0,1.0,0.44815984,0.3787781,1.0,0.45246315,0.7,0.49030998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30510584,1.0,0.33929598,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.022578098,0.0,0.10662165,0.0,0.0,0.0,0.0,0.0,0.14947742,0.312244,0.0,0.32540122,1.0,0.38473737,1.0,0.6589682,0.0,0.0,0.75197583,tradesperson,0.7117895
